step,t,phase,move,move_name,trunk_z,trunk_roll,trunk_pitch,trunk_vz,trunk_roll_rate
33,0.6600,0.937139,0,squat_bounce,0.108492,-0.000593,-0.003095,0.005942,-0.010319
34,0.6800,1.062761,0,squat_bounce,0.108598,-0.000787,-0.003084,0.004964,-0.004918
35,0.7000,1.188382,0,squat_bounce,0.108682,-0.001064,-0.003023,0.003471,-0.016540
36,0.7200,1.314004,0,squat_bounce,0.108732,-0.001376,-0.002932,0.001980,-0.019709
37,0.7400,1.439626,0,squat_bounce,0.108751,-0.001721,-0.002787,0.000529,-0.009117
38,0.7600,1.565248,0,squat_bounce,0.108749,-0.002057,-0.002471,-0.000563,-0.018813
39,0.7800,1.690870,0,squat_bounce,0.108731,-0.002262,-0.002002,-0.000231,-0.006989
40,0.8000,1.816491,0,squat_bounce,0.108700,-0.002394,-0.001177,-0.003336,-0.008052
41,0.8200,1.942113,0,squat_bounce,0.108603,-0.002567,-0.000112,-0.004638,-0.009812
42,0.8400,2.067735,0,squat_bounce,0.108510,-0.002702,0.000795,-0.004771,-0.004673
43,0.8600,2.193357,0,squat_bounce,0.108396,-0.002782,0.001407,-0.006143,-0.003507
44,0.8800,2.318979,0,squat_bounce,0.108260,-0.002745,0.001912,-0.006854,0.002817
45,0.9000,2.444601,0,squat_bounce,0.108104,-0.002626,0.002290,-0.008236,0.006676
46,0.9200,2.570222,0,squat_bounce,0.107952,-0.002531,0.002514,-0.007008,0.003198
47,0.9400,2.695844,0,squat_bounce,0.107836,-0.002507,0.002477,-0.005030,0.000454
48,0.9600,2.821466,0,squat_bounce,0.107767,-0.002308,0.002194,-0.001455,0.007749
49,0.9800,2.947088,0,squat_bounce,0.107758,-0.002163,0.001633,-0.000601,0.007792
50,1.0000,3.072710,0,squat_bounce,0.107744,-0.002008,0.001204,-0.000510,0.007280
51,1.0200,-3.084854,0,squat_bounce,0.107751,-0.001897,0.000720,0.000837,0.005033
52,1.0400,-2.959232,0,squat_bounce,0.107788,-0.001854,-0.000085,0.002359,0.000690
53,1.0600,-2.833610,0,squat_bounce,0.107856,-0.001911,-0.001043,0.003987,-0.004379
54,1.0800,-2.707988,0,squat_bounce,0.107958,-0.002068,-0.001998,0.005638,-0.009159
55,1.1000,-2.582367,0,squat_bounce,0.108109,-0.002342,-0.002912,0.008560,-0.015072
56,1.1200,-2.456745,0,squat_bounce,0.108286,-0.002599,-0.003729,0.008216,-0.007802
57,1.1400,-2.331123,0,squat_bounce,0.108462,-0.002687,-0.004335,0.009107,-0.004923
58,1.1600,-2.205501,0,squat_bounce,0.108639,-0.002760,-0.004731,0.008947,0.000901
59,1.1800,-2.079879,0,squat_bounce,0.108785,-0.002709,-0.004917,0.006964,0.001017
60,1.2000,-1.954257,0,squat_bounce,0.108910,-0.002607,-0.004952,0.005376,0.005696
61,1.2200,-1.828636,0,squat_bounce,0.108976,-0.002411,-0.004830,0.002311,0.011762
62,1.2400,-1.703014,0,squat_bounce,0.109009,-0.002107,-0.004639,0.001762,0.020157
63,1.2600,-1.577392,0,squat_bounce,0.109012,-0.001810,-0.004572,-0.000351,0.011389
64,1.2800,-1.451770,0,squat_bounce,0.108990,-0.001661,-0.004337,-0.001580,0.007609
65,1.3000,-1.326148,0,squat_bounce,0.108941,-0.001426,-0.003927,-0.002928,0.014534
66,1.3200,-1.200527,0,squat_bounce,0.108881,-0.000908,-0.003555,-0.003660,0.023093
67,1.3400,-1.074905,0,squat_bounce,0.108786,-0.000434,-0.003028,-0.005285,0.024119
68,1.3600,-0.949283,0,squat_bounce,0.108667,0.000063,-0.002468,-0.006216,0.024777
69,1.3800,-0.823661,0,squat_bounce,0.108537,0.000543,-0.002017,-0.006620,0.022956
70,1.4000,-0.698039,0,squat_bounce,0.108404,0.000957,-0.001661,-0.006607,0.018872
71,1.4200,-0.572417,0,squat_bounce,0.108277,0.001264,-0.001349,-0.006103,0.012830
72,1.4400,-0.446796,0,squat_bounce,0.108166,0.001435,-0.001060,-0.005074,0.005705
73,1.4600,-0.321174,0,squat_bounce,0.108082,0.001472,-0.000804,-0.003585,-0.000403
74,1.4800,-0.195552,0,squat_bounce,0.108033,0.001398,-0.000621,-0.001722,-0.005691
75,1.5000,-0.069930,0,squat_bounce,0.108017,0.001296,-0.000626,-0.000376,-0.003537
76,1.5200,0.055692,0,squat_bounce,0.108018,0.001220,-0.000821,0.000326,-0.004721
77,1.5400,0.181313,0,squat_bounce,0.108039,0.001071,-0.001267,0.001485,-0.009130
78,1.5600,0.306935,0,squat_bounce,0.108086,0.000848,-0.001940,0.002794,-0.011607
79,1.5800,0.432557,0,squat_bounce,0.108157,0.000599,-0.002624,0.003959,-0.012448
80,1.6000,0.558179,0,squat_bounce,0.108249,0.000344,-0.003196,0.004845,-0.012551
81,1.6200,0.683801,0,squat_bounce,0.108357,0.000158,-0.003761,0.005770,-0.008484
82,1.6400,0.809423,0,squat_bounce,0.108472,-0.000100,-0.004077,0.005557,-0.013443
83,1.6600,0.935044,0,squat_bounce,0.108575,-0.000373,-0.004131,0.004886,-0.013814
84,1.6800,1.060666,0,squat_bounce,0.108663,-0.000664,-0.004161,0.004099,-0.015160
85,1.7000,1.186288,0,squat_bounce,0.108740,-0.000932,-0.004322,0.003392,-0.017725
86,1.7200,1.311910,0,squat_bounce,0.108783,-0.001334,-0.004243,0.001474,-0.020737
87,1.7400,1.437532,0,squat_bounce,0.108808,-0.001561,-0.004119,0.001570,0.003811
88,1.7600,1.563153,0,squat_bounce,0.108813,-0.001733,-0.003872,0.000179,-0.009244
89,1.7800,1.688775,0,squat_bounce,0.108795,-0.001944,-0.003432,-0.001727,-0.012297
90,1.8000,1.814397,0,squat_bounce,0.108738,-0.002176,-0.002805,-0.002674,-0.008912
91,1.8200,1.940019,0,squat_bounce,0.108650,-0.002572,-0.001887,-0.004549,-0.021583
92,1.8400,2.065641,0,squat_bounce,0.108541,-0.002908,-0.001026,-0.006112,-0.022614
93,1.8600,2.191263,0,squat_bounce,0.108413,-0.003353,-0.000116,-0.006806,-0.021965
94,1.8800,2.316884,0,squat_bounce,0.108274,-0.003584,0.000568,-0.006548,-0.012726
95,1.9000,2.442506,0,squat_bounce,0.108100,-0.003632,0.001313,-0.008671,-0.001227
96,1.9200,2.568128,0,squat_bounce,0.107990,-0.003515,0.001889,-0.004898,0.006353
97,1.9400,2.693750,0,squat_bounce,0.107875,-0.003307,0.002198,-0.005541,0.011302
98,1.9600,2.819372,0,squat_bounce,0.107786,-0.002875,0.002347,-0.002142,0.017960
99,1.9800,2.944993,0,squat_bounce,0.107764,-0.002551,0.002122,-0.001189,0.015817
100,2.0000,3.070615,0,squat_bounce,0.107750,-0.002304,0.001839,-0.000390,0.010592
101,2.0200,-3.086948,0,squat_bounce,0.107759,-0.002147,0.001375,0.000958,0.007203
102,2.0400,-2.961326,0,squat_bounce,0.107797,-0.002055,0.000577,0.002450,0.003431
103,2.0600,-2.835705,0,squat_bounce,0.107868,-0.002057,-0.000375,0.004046,-0.001573
104,2.0800,-2.710083,0,squat_bounce,0.107970,-0.002168,-0.001340,0.005660,-0.007142
105,2.1000,-2.584461,0,squat_bounce,0.108111,-0.002290,-0.002287,0.007142,-0.009059
106,2.1200,-2.458839,0,squat_bounce,0.108291,-0.002483,-0.003147,0.009470,-0.012144
107,2.1400,-2.333217,0,squat_bounce,0.108481,-0.002637,-0.003822,0.008470,-0.003605
108,2.1600,-2.207595,0,squat_bounce,0.108650,-0.002674,-0.004227,0.008434,-0.003159
109,2.1800,-2.081974,0,squat_bounce,0.108803,-0.002645,-0.004444,0.006201,0.004562
110,2.2000,-1.956352,0,squat_bounce,0.108923,-0.002442,-0.004495,0.004795,0.015869
111,2.2200,-1.830730,0,squat_bounce,0.108987,-0.002192,-0.004378,0.002410,0.010299
112,2.2400,-1.705108,0,squat_bounce,0.109017,-0.001960,-0.004251,0.000768,0.009732
113,2.2600,-1.579486,0,squat_bounce,0.109021,-0.001718,-0.004248,-0.000385,0.009015
114,2.2800,-1.453865,0,squat_bounce,0.108998,-0.001586,-0.004065,-0.001715,0.007618
115,2.3000,-1.328243,0,squat_bounce,0.108954,-0.001261,-0.003699,-0.002848,0.019157
116,2.3200,-1.202621,0,squat_bounce,0.108892,-0.000727,-0.003344,-0.003699,0.025311
117,2.3400,-1.076999,0,squat_bounce,0.108794,-0.000214,-0.002772,-0.005458,0.025900
118,2.3600,-0.951377,0,squat_bounce,0.108673,0.000318,-0.002154,-0.006311,0.026423
119,2.3800,-0.825755,0,squat_bounce,0.108541,0.000830,-0.001660,-0.006639,0.024466
120,2.4000,-0.700134,0,squat_bounce,0.108408,0.001270,-0.001284,-0.006588,0.019892
121,2.4200,-0.574512,0,squat_bounce,0.108281,0.001594,-0.000971,-0.006067,0.013538
122,2.4400,-0.448890,0,squat_bounce,0.108172,0.001776,-0.000698,-0.005029,0.006133
123,2.4600,-0.323268,0,squat_bounce,0.108089,0.001808,-0.000489,-0.003522,-0.001289
124,2.4800,-0.197646,0,squat_bounce,0.108041,0.001700,-0.000376,-0.001658,-0.007714
125,2.5000,-0.072025,0,squat_bounce,0.108026,0.001537,-0.000452,-0.000361,-0.007080
126,2.5200,0.053597,0,squat_bounce,0.108027,0.001395,-0.000711,0.000314,-0.007589
127,2.5400,0.179219,0,squat_bounce,0.108048,0.001207,-0.001214,0.001469,-0.010327
128,2.5600,0.304841,0,squat_bounce,0.108095,0.000969,-0.001931,0.002783,-0.012117
129,2.5800,0.430463,0,squat_bounce,0.108166,0.000710,-0.002646,0.003949,-0.012754
130,2.6000,0.556084,0,squat_bounce,0.108257,0.000448,-0.003238,0.004834,-0.012809
131,2.6200,0.681706,0,squat_bounce,0.108362,0.000189,-0.003721,0.005373,-0.012691
132,2.6400,0.807328,0,squat_bounce,0.108475,-0.000002,-0.004240,0.005879,-0.008957
133,2.6600,0.932950,0,squat_bounce,0.108587,-0.000277,-0.004518,0.005180,-0.014592
134,2.6800,1.058572,0,squat_bounce,0.108676,-0.000586,-0.004524,0.004040,-0.016030
135,2.7000,1.184194,0,squat_bounce,0.108743,-0.000892,-0.004549,0.003080,-0.009985
136,2.7200,1.309815,0,squat_bounce,0.108788,-0.001280,-0.004530,0.001559,-0.021962
137,2.7400,1.435437,0,squat_bounce,0.108820,-0.001490,-0.004320,0.001655,-0.001379
138,2.7600,1.561059,0,squat_bounce,0.108815,-0.001640,-0.004062,-0.000836,-0.004261
139,2.7800,1.686681,0,squat_bounce,0.108797,-0.001858,-0.003558,-0.001505,-0.014153
140,2.8000,1.812303,0,squat_bounce,0.108746,-0.002194,-0.002769,-0.003329,-0.019066
141,2.8200,1.937925,0,squat_bounce,0.108657,-0.002509,-0.001920,-0.004964,-0.021026
142,2.8400,2.063546,0,squat_bounce,0.108548,-0.002949,-0.000970,-0.005963,-0.022600
143,2.8600,2.189168,0,squat_bounce,0.108415,-0.003263,-0.000189,-0.006868,-0.020439
144,2.8800,2.314790,0,squat_bounce,0.108283,-0.003623,0.000497,-0.006079,-0.010816
145,2.9000,2.440412,0,squat_bounce,0.108130,-0.003734,0.001225,-0.008358,-0.003050
146,2.9200,2.566034,0,squat_bounce,0.107994,-0.003406,0.001837,-0.005493,0.013564
147,2.9400,2.691655,0,squat_bounce,0.107891,-0.003106,0.002092,-0.005373,0.016685
148,2.9600,2.817277,0,squat_bounce,0.107802,-0.002764,0.002211,-0.003671,0.016631
149,2.9800,2.942899,0,squat_bounce,0.107759,-0.002471,0.002119,-0.001278,0.012841
150,3.0000,3.068521,0,squat_bounce,0.107739,-0.002078,0.001784,-0.000003,0.013557
151,3.0200,-3.089043,0,squat_bounce,0.107759,-0.001927,0.001160,0.001480,0.005448
152,3.0400,-2.963421,0,squat_bounce,0.107807,-0.001890,0.000193,0.002806,0.000765
153,3.0600,-2.837799,0,squat_bounce,0.107881,-0.001948,-0.000905,0.004188,-0.004234
154,3.0800,-2.712177,0,squat_bounce,0.107989,-0.002074,-0.001943,0.006459,-0.002622
155,3.1000,-2.586555,0,squat_bounce,0.108135,-0.002189,-0.002880,0.007891,-0.011190
156,3.1200,-2.460934,0,squat_bounce,0.108315,-0.002458,-0.003630,0.009701,-0.008243
157,3.1400,-2.335312,0,squat_bounce,0.108490,-0.002533,-0.004154,0.008623,-0.001458
158,3.1600,-2.209690,0,squat_bounce,0.108664,-0.002585,-0.004439,0.008486,-0.001492
159,3.1800,-2.084068,0,squat_bounce,0.108809,-0.002537,-0.004542,0.006963,0.003858
160,3.2000,-1.958446,0,squat_bounce,0.108923,-0.002391,-0.004504,0.005221,0.008340
161,3.2200,-1.832824,0,squat_bounce,0.108988,-0.002209,-0.004338,0.002279,0.009588
162,3.2400,-1.707203,0,squat_bounce,0.109019,-0.001983,-0.004193,0.000671,0.008244
163,3.2600,-1.581581,0,squat_bounce,0.109022,-0.001762,-0.004183,-0.000238,0.009932
164,3.2800,-1.455959,0,squat_bounce,0.109000,-0.001620,-0.003991,-0.001657,0.008008
165,3.3000,-1.330337,0,squat_bounce,0.108957,-0.001288,-0.003625,-0.002811,0.019480
166,3.3200,-1.204715,0,squat_bounce,0.108892,-0.000728,-0.003309,-0.003637,0.027166
167,3.3400,-1.079094,0,squat_bounce,0.108797,-0.000204,-0.002814,-0.005381,0.026026
168,3.3600,-0.953472,0,squat_bounce,0.108676,0.000329,-0.002213,-0.006305,0.026442
169,3.3800,-0.827850,0,squat_bounce,0.108544,0.000844,-0.001715,-0.006645,0.024577
170,3.4000,-0.702228,0,squat_bounce,0.108411,0.001286,-0.001336,-0.006584,0.020009
171,3.4200,-0.576606,0,squat_bounce,0.108284,0.001613,-0.001025,-0.006062,0.013635
172,3.4400,-0.450984,0,squat_bounce,0.108175,0.001797,-0.000751,-0.005033,0.006207
173,3.4600,-0.325363,0,squat_bounce,0.108092,0.001830,-0.000533,-0.003539,-0.001266
174,3.4800,-0.199741,0,squat_bounce,0.108043,0.001722,-0.000407,-0.001685,-0.007787
175,3.5000,-0.074119,0,squat_bounce,0.108028,0.001557,-0.000472,-0.000370,-0.007158
176,3.5200,0.051503,0,squat_bounce,0.108029,0.001414,-0.000721,0.000293,-0.007608
177,3.5400,0.177125,0,squat_bounce,0.108049,0.001224,-0.001210,0.001441,-0.010368
178,3.5600,0.302746,0,squat_bounce,0.108095,0.000984,-0.001916,0.002757,-0.012188
179,3.5800,0.428368,0,squat_bounce,0.108166,0.000723,-0.002627,0.003930,-0.012845
180,3.6000,0.553990,0,squat_bounce,0.108257,0.000459,-0.003216,0.004823,-0.012910
181,3.6200,0.679612,0,squat_bounce,0.108362,0.000197,-0.003698,0.005369,-0.012789
182,3.6400,0.805234,0,squat_bounce,0.108475,0.000003,-0.004215,0.005883,-0.009047
183,3.6600,0.930856,0,squat_bounce,0.108587,-0.000275,-0.004492,0.005191,-0.014791
184,3.6800,1.056477,0,squat_bounce,0.108676,-0.000588,-0.004499,0.004054,-0.016223
185,3.7000,1.182099,0,squat_bounce,0.108744,-0.000897,-0.004525,0.003095,-0.010027
186,3.7200,1.307721,0,squat_bounce,0.108789,-0.001286,-0.004506,0.001573,-0.022058
187,3.7400,1.433343,0,squat_bounce,0.108816,-0.001535,-0.004310,0.000802,-0.008862
188,3.7600,1.558965,0,squat_bounce,0.108817,-0.001633,-0.004049,0.000355,0.001106
189,3.7800,1.684586,0,squat_bounce,0.108790,-0.001906,-0.003488,-0.002230,-0.020350
190,3.8000,1.810208,0,squat_bounce,0.108744,-0.002198,-0.002720,-0.003201,-0.016678
191,3.8200,1.935830,0,squat_bounce,0.108656,-0.002469,-0.001940,-0.004913,-0.019199
192,3.8400,2.061452,0,squat_bounce,0.108546,-0.002905,-0.001030,-0.005301,-0.019921
193,3.8600,2.187074,0,squat_bounce,0.108421,-0.003195,-0.000228,-0.006547,-0.022349
194,3.8800,2.312696,0,squat_bounce,0.108285,-0.003573,0.000534,-0.006887,-0.015919
195,3.9000,2.438317,0,squat_bounce,0.108126,-0.003715,0.001317,-0.008421,-0.003420
196,3.9200,2.563939,0,squat_bounce,0.107977,-0.003435,0.001987,-0.006832,0.017042
197,3.9400,2.689561,0,squat_bounce,0.107885,-0.003169,0.002238,-0.003669,0.013390
198,3.9600,2.815183,0,squat_bounce,0.107815,-0.002816,0.002223,-0.003485,0.019593
199,3.9800,2.940805,0,squat_bounce,0.107769,-0.002453,0.002100,-0.001486,0.016209
200,4.0000,3.066426,0,squat_bounce,0.107746,-0.002059,0.001821,-0.000455,0.016838
201,4.0200,-3.091137,0,squat_bounce,0.107761,-0.001875,0.001205,0.001377,0.006543
202,4.0400,-2.965515,0,squat_bounce,0.107808,-0.001832,0.000220,0.002779,0.000838
203,4.0600,-2.839893,0,squat_bounce,0.107883,-0.001900,-0.000909,0.004173,-0.004896
204,4.0800,-2.714272,0,squat_bounce,0.107986,-0.002082,-0.001971,0.005613,-0.010449
205,4.1000,-2.588650,0,squat_bounce,0.108135,-0.002221,-0.002953,0.008335,-0.008591
206,4.1200,-2.463028,0,squat_bounce,0.108314,-0.002483,-0.003754,0.009036,-0.013278
207,4.1400,-2.337406,0,squat_bounce,0.108487,-0.002544,-0.004306,0.008051,0.001339
208,4.1600,-2.211784,0,squat_bounce,0.108658,-0.002611,-0.004612,0.008887,-0.001003
209,4.1800,-2.086162,0,squat_bounce,0.108816,-0.002621,-0.004735,0.007274,0.001417
210,4.2000,-1.960541,0,squat_bounce,0.108922,-0.002480,-0.004689,0.005075,0.012426
211,4.2200,-1.834919,0,squat_bounce,0.108996,-0.002276,-0.004483,0.003188,0.013465
212,4.2400,-1.709297,0,squat_bounce,0.109022,-0.002073,-0.004333,0.000574,0.007394
213,4.2600,-1.583675,0,squat_bounce,0.109028,-0.001845,-0.004318,-0.000292,0.006415
214,4.2800,-1.458053,0,squat_bounce,0.109004,-0.001720,-0.004120,-0.001704,0.007870
215,4.3000,-1.332432,0,squat_bounce,0.108961,-0.001383,-0.003767,-0.002801,0.019795
216,4.3200,-1.206810,0,squat_bounce,0.108899,-0.000798,-0.003419,-0.003806,0.025705
217,4.3400,-1.081188,0,squat_bounce,0.108802,-0.000276,-0.002862,-0.005403,0.026275
218,4.3600,-0.955566,0,squat_bounce,0.108681,0.000267,-0.002268,-0.006262,0.026891
219,4.3800,-0.829944,0,squat_bounce,0.108550,0.000790,-0.001796,-0.006637,0.024961
220,4.4000,-0.704322,0,squat_bounce,0.108416,0.001241,-0.001429,-0.006629,0.020407
221,4.4200,-0.578701,0,squat_bounce,0.108289,0.001576,-0.001115,-0.006140,0.014041
222,4.4400,-0.453079,0,squat_bounce,0.108177,0.001769,-0.000828,-0.005123,0.006608
223,4.4600,-0.327457,0,squat_bounce,0.108092,0.001811,-0.000591,-0.003624,-0.000857
224,4.4800,-0.201835,0,squat_bounce,0.108042,0.001710,-0.000447,-0.001759,-0.007507
225,4.5000,-0.076213,0,squat_bounce,0.108026,0.001547,-0.000489,-0.000384,-0.007132
226,4.5200,0.049408,0,squat_bounce,0.108027,0.001406,-0.000721,0.000276,-0.007432
227,4.5400,0.175030,1,weight_shift,0.108232,0.001061,-0.001658,0.018900,-0.020602
228,4.5600,0.300652,1,weight_shift,0.108795,0.000155,-0.003228,0.034708,-0.056869
229,4.5800,0.426274,1,weight_shift,0.109722,-0.000627,-0.004595,0.050586,-0.031500
230,4.6000,0.551896,1,weight_shift,0.110778,-0.000405,-0.005601,0.052658,0.042783
231,4.6200,0.677518,1,weight_shift,0.111767,0.001307,-0.005650,0.046657,0.109428
232,4.6400,0.803139,1,weight_shift,0.112600,0.004005,-0.005012,0.039046,0.146087
233,4.6600,0.928761,1,weight_shift,0.113279,0.007308,-0.004610,0.030778,0.179405
234,4.6800,1.054383,1,weight_shift,0.113807,0.011103,-0.004465,0.024220,0.191298
235,4.7000,1.180005,1,weight_shift,0.114226,0.014663,-0.004051,0.019998,0.158764
236,4.7200,1.305627,1,weight_shift,0.114542,0.017223,-0.002988,0.012935,0.114350
237,4.7400,1.431248,1,weight_shift,0.114744,0.019126,-0.001731,0.009141,0.080883
238,4.7600,1.556870,1,weight_shift,0.114908,0.019989,-0.000260,0.006186,0.027508
239,4.7800,1.682492,1,weight_shift,0.114995,0.020190,0.000966,0.004256,-0.002680
240,4.8000,1.808114,1,weight_shift,0.115099,0.019429,0.002021,0.004497,-0.050216
241,4.8200,1.933736,1,weight_shift,0.115144,0.018605,0.002813,0.002839,-0.048528
242,4.8400,2.059358,1,weight_shift,0.115191,0.017526,0.003476,0.002078,-0.049698
243,4.8600,2.184979,1,weight_shift,0.115241,0.016156,0.003813,0.003009,-0.083815
244,4.8800,2.310601,1,weight_shift,0.115269,0.014808,0.003594,0.001856,-0.072038
245,4.9000,2.436223,1,weight_shift,0.115290,0.012864,0.003450,-0.000392,-0.113208
246,4.9200,2.561845,1,weight_shift,0.115247,0.010192,0.003236,-0.002887,-0.143024
247,4.9400,2.687467,1,weight_shift,0.115174,0.007228,0.002721,-0.002217,-0.144608
248,4.9600,2.813088,1,weight_shift,0.115254,0.004425,0.002125,0.007460,-0.124116
249,4.9800,2.938710,1,weight_shift,0.115395,0.002212,0.000854,0.006097,-0.095643
250,5.0000,3.064332,1,weight_shift,0.115482,0.000608,-0.000895,0.002951,-0.066515
251,5.0200,-3.093231,1,weight_shift,0.115556,-0.001110,-0.002227,0.002407,-0.079474
252,5.0400,-2.967610,1,weight_shift,0.115601,-0.003051,-0.003098,0.002129,-0.117429
253,5.0600,-2.841988,1,weight_shift,0.115676,-0.005210,-0.003247,0.004613,-0.090783
254,5.0800,-2.716366,1,weight_shift,0.115755,-0.006877,-0.002586,0.003009,-0.086145
255,5.1000,-2.590744,1,weight_shift,0.115808,-0.008602,-0.001579,0.002784,-0.086735
256,5.1200,-2.465122,1,weight_shift,0.115864,-0.010217,-0.000631,0.002738,-0.078767
257,5.1400,-2.339500,1,weight_shift,0.115911,-0.011616,0.000414,0.002128,-0.066594
258,5.1600,-2.213879,1,weight_shift,0.115952,-0.012784,0.001395,0.002146,-0.056232
259,5.1800,-2.088257,1,weight_shift,0.115985,-0.013860,0.002342,0.001374,-0.053980
260,5.2000,-1.962635,1,weight_shift,0.116002,-0.014761,0.003439,0.000539,-0.038484
261,5.2200,-1.837013,1,weight_shift,0.116005,-0.015204,0.004619,0.000008,-0.015284
262,5.2400,-1.711391,1,weight_shift,0.116000,-0.015240,0.005853,-0.000353,0.002791
263,5.2600,-1.585770,1,weight_shift,0.116002,-0.014979,0.007180,0.000765,0.021715
264,5.2800,-1.460148,1,weight_shift,0.115985,-0.014658,0.008303,-0.000780,0.017242
265,5.3000,-1.334526,1,weight_shift,0.115934,-0.014488,0.009034,-0.002123,0.011690
266,5.3200,-1.208904,1,weight_shift,0.115876,-0.014101,0.009457,-0.003753,0.020338
267,5.3400,-1.083282,1,weight_shift,0.115795,-0.013509,0.009581,-0.004965,0.034838
268,5.3600,-0.957660,1,weight_shift,0.115691,-0.012555,0.009366,-0.006083,0.055647
269,5.3800,-0.832039,1,weight_shift,0.115559,-0.011134,0.008927,-0.006450,0.085540
270,5.4000,-0.706417,1,weight_shift,0.115406,-0.009107,0.008389,-0.008692,0.110667
271,5.4200,-0.580795,1,weight_shift,0.115313,-0.007081,0.007834,-0.000667,0.086588
272,5.4400,-0.455173,1,weight_shift,0.115307,-0.005455,0.006853,-0.000227,0.086385
273,5.4600,-0.329551,1,weight_shift,0.115296,-0.003674,0.005432,-0.000722,0.089145
274,5.4800,-0.203930,1,weight_shift,0.115242,-0.002212,0.004286,-0.003932,0.062383
275,5.5000,-0.078308,1,weight_shift,0.115135,-0.001426,0.003693,-0.003123,0.044203
276,5.5200,0.047314,1,weight_shift,0.115148,0.000048,0.002217,0.002052,0.091399
277,5.5400,0.172936,1,weight_shift,0.115197,0.002439,-0.000157,0.003522,0.137243
278,5.5600,0.298558,1,weight_shift,0.115286,0.005034,-0.001468,0.003458,0.123251
279,5.5800,0.424180,1,weight_shift,0.115324,0.007137,-0.001641,0.001469,0.094246
280,5.6000,0.549801,1,weight_shift,0.115353,0.008914,-0.001703,0.001118,0.090263
281,5.6200,0.675423,1,weight_shift,0.115384,0.010783,-0.001983,0.001916,0.095628
282,5.6400,0.801045,1,weight_shift,0.115425,0.012618,-0.001870,0.002004,0.087278
283,5.6600,0.926667,1,weight_shift,0.115479,0.014014,-0.000761,0.002616,0.055176
284,5.6800,1.052289,1,weight_shift,0.115469,0.015093,0.000921,-0.000976,0.051279
