step,t,phase,move,move_name,trunk_z,trunk_roll,trunk_pitch,trunk_vz,trunk_roll_rate
190,3.8000,-2.662769,0,squat_bounce,0.108028,0.000225,-0.004937,-0.010132,-0.005310
191,3.8200,-2.411525,0,squat_bounce,0.107778,0.000114,-0.003727,-0.013839,-0.008072
192,3.8400,-2.160281,0,squat_bounce,0.107461,-0.000007,-0.002335,-0.016695,-0.004486
193,3.8600,-1.909038,0,squat_bounce,0.107122,-0.000011,-0.001037,-0.017391,-0.000679
194,3.8800,-1.657794,0,squat_bounce,0.106756,-0.000139,-0.000066,-0.018315,-0.008733
195,3.9000,-1.406551,0,squat_bounce,0.106399,-0.000439,0.000600,-0.015906,-0.012757
196,3.9200,-1.155307,0,squat_bounce,0.106148,-0.000453,0.000550,-0.010899,0.004534
197,3.9400,-0.904063,0,squat_bounce,0.105970,-0.000452,-0.000002,-0.008297,-0.009599
198,3.9600,-0.652820,0,squat_bounce,0.105879,-0.000546,-0.000737,-0.002767,0.003608
199,3.9800,-0.401576,0,squat_bounce,0.105867,-0.000791,-0.001382,0.001318,-0.014433
200,4.0000,-0.150332,0,squat_bounce,0.105941,-0.001055,-0.002193,0.004620,-0.013348
201,4.0200,0.100911,0,squat_bounce,0.106060,-0.001137,-0.003449,0.006920,-0.001055
202,4.0400,0.352155,0,squat_bounce,0.106247,-0.001134,-0.004763,0.011300,0.001061
203,4.0600,0.603399,0,squat_bounce,0.106503,-0.001174,-0.006061,0.013430,-0.002817
204,4.0800,0.854642,0,squat_bounce,0.106801,-0.001067,-0.007370,0.015299,0.009475
205,4.1000,1.105886,0,squat_bounce,0.107095,-0.000961,-0.008292,0.014996,0.005691
206,4.1200,1.357129,0,squat_bounce,0.107398,-0.000776,-0.008964,0.014942,0.010848
207,4.1400,1.608373,0,squat_bounce,0.107669,-0.000570,-0.009297,0.012796,0.011551
208,4.1600,1.859617,0,squat_bounce,0.107901,-0.000278,-0.009428,0.010832,0.015500
209,4.1800,2.110860,0,squat_bounce,0.108072,-0.000219,-0.009573,0.007241,-0.003007
210,4.2000,2.362104,0,squat_bounce,0.108182,-0.000240,-0.009470,0.004764,0.003784
211,4.2200,2.613348,0,squat_bounce,0.108242,-0.000226,-0.009039,0.002009,-0.000269
212,4.2400,2.864591,0,squat_bounce,0.108276,-0.000034,-0.008518,0.001084,0.013759
213,4.2600,3.115835,0,squat_bounce,0.108262,0.000229,-0.007830,-0.001802,0.011702
214,4.2800,-2.916107,0,squat_bounce,0.108183,0.000396,-0.006808,-0.004865,0.010251
215,4.3000,-2.664863,0,squat_bounce,0.108037,0.000356,-0.005512,-0.008788,-0.005427
216,4.3200,-2.413619,0,squat_bounce,0.107787,0.000166,-0.003948,-0.013992,-0.009144
217,4.3400,-2.162376,0,squat_bounce,0.107486,0.000049,-0.002505,-0.016424,-0.007237
218,4.3600,-1.911132,0,squat_bounce,0.107128,-0.000117,-0.001332,-0.018379,-0.008377
219,4.3800,-1.659889,0,squat_bounce,0.106757,-0.000273,-0.000445,-0.018341,-0.007543
220,4.4000,-1.408645,0,squat_bounce,0.106415,-0.000464,0.000232,-0.015591,-0.007962
221,4.4200,-1.157401,0,squat_bounce,0.106160,-0.000439,0.000235,-0.011194,0.004869
222,4.4400,-0.906158,0,squat_bounce,0.105976,-0.000462,-0.000210,-0.007448,-0.001623
223,4.4600,-0.654914,0,squat_bounce,0.105876,-0.000552,-0.000875,-0.003141,-0.005081
224,4.4800,-0.403670,0,squat_bounce,0.105868,-0.000698,-0.001525,0.001059,-0.005529
225,4.5000,-0.152427,0,squat_bounce,0.105919,-0.000901,-0.002413,0.003710,-0.013212
226,4.5200,0.098817,0,squat_bounce,0.106063,-0.001113,-0.003930,0.008278,-0.009305
227,4.5400,0.350061,0,squat_bounce,0.106266,-0.001249,-0.005541,0.010833,-0.005793
228,4.5600,0.601304,0,squat_bounce,0.106524,-0.001175,-0.006937,0.013109,0.004306
229,4.5800,0.852548,0,squat_bounce,0.106810,-0.001014,-0.007976,0.014638,0.008185
230,4.6000,1.103791,0,squat_bounce,0.107115,-0.000795,-0.008738,0.014708,0.008897
231,4.6200,1.355035,0,squat_bounce,0.107416,-0.000582,-0.009231,0.014966,0.011406
232,4.6400,1.606279,0,squat_bounce,0.107681,-0.000379,-0.009466,0.012872,0.012444
233,4.6600,1.857522,0,squat_bounce,0.107922,-0.000104,-0.009733,0.011331,0.011144
234,4.6800,2.108766,0,squat_bounce,0.108090,-0.000118,-0.009845,0.007353,-0.001386
