step,t,phase,move,move_name,trunk_z,trunk_roll,trunk_pitch,trunk_vz,trunk_roll_rate
283,5.6600,1.853334,1,weight_shift,0.115444,-0.003539,-0.005201,0.000342,0.001390
284,5.6800,2.104577,1,weight_shift,0.115447,-0.003582,-0.005380,0.000038,-0.002548
285,5.7000,2.355821,1,weight_shift,0.115448,-0.003629,-0.005590,0.000256,0.001132
286,5.7200,2.607065,1,weight_shift,0.115449,-0.003698,-0.005680,-0.000035,-0.004219
287,5.7400,2.858308,1,weight_shift,0.115446,-0.003774,-0.005659,-0.000253,-0.003537
288,5.7600,3.109552,1,weight_shift,0.115457,-0.003718,-0.005467,0.000806,0.003332
289,5.7800,-2.922390,1,weight_shift,0.115446,-0.003759,-0.004959,-0.000941,-0.006021
290,5.8000,-2.671146,1,weight_shift,0.115431,-0.003828,-0.004359,-0.000481,-0.005906
291,5.8200,-2.419903,1,weight_shift,0.115419,-0.003916,-0.003581,-0.000656,-0.006451
292,5.8400,-2.168659,1,weight_shift,0.115408,-0.003925,-0.002812,-0.000190,0.001794
293,5.8600,-1.917415,1,weight_shift,0.115405,-0.003893,-0.001977,-0.000212,-0.001166
294,5.8800,-1.666172,1,weight_shift,0.115400,-0.003814,-0.001128,-0.000189,0.002278
295,5.9000,-1.414928,1,weight_shift,0.115399,-0.003691,-0.000556,0.000114,0.003213
296,5.9200,-1.163684,1,weight_shift,0.115399,-0.003659,-0.000151,-0.000075,-0.000193
297,5.9400,-0.912441,1,weight_shift,0.115396,-0.003639,-0.000004,-0.000182,0.000889
298,5.9600,-0.661197,1,weight_shift,0.115393,-0.003597,-0.000123,0.000040,0.006091
299,5.9800,-0.409954,1,weight_shift,0.115395,-0.003595,-0.000252,0.000032,-0.000522
300,6.0000,-0.158710,1,weight_shift,0.115395,-0.003622,-0.000584,-0.000031,0.000056
301,6.0200,0.092534,1,weight_shift,0.115395,-0.003662,-0.001220,-0.000012,0.000446
302,6.0400,0.343777,1,weight_shift,0.115400,-0.003660,-0.001926,0.000217,0.000059
303,6.0600,0.595021,1,weight_shift,0.115404,-0.003718,-0.002618,0.000117,-0.000135
304,6.0800,0.846265,1,weight_shift,0.115410,-0.003713,-0.003415,0.000490,0.004377
305,6.1000,1.097508,1,weight_shift,0.115418,-0.003693,-0.003996,0.000323,0.002590
306,6.1200,1.348752,1,weight_shift,0.115426,-0.003645,-0.004487,0.000774,0.007247
307,6.1400,1.599996,1,weight_shift,0.115436,-0.003590,-0.004842,0.000327,0.002294
308,6.1600,1.851239,1,weight_shift,0.115441,-0.003580,-0.005101,0.000527,0.003507
309,6.1800,2.102483,1,weight_shift,0.115446,-0.003621,-0.005226,0.000106,-0.003337
310,6.2000,2.353726,1,weight_shift,0.115446,-0.003696,-0.005337,-0.000049,-0.002963
311,6.2200,2.604970,1,weight_shift,0.115448,-0.003731,-0.005493,0.000139,-0.002683
312,6.2400,2.856214,1,weight_shift,0.115447,-0.003803,-0.005484,-0.000238,-0.003700
313,6.2600,3.107457,1,weight_shift,0.115449,-0.003768,-0.005325,0.000938,0.010809
314,6.2800,-2.924484,1,weight_shift,0.115450,-0.003712,-0.004869,-0.000665,-0.004206
315,6.3000,-2.673241,1,weight_shift,0.115433,-0.003777,-0.004225,-0.000537,-0.002869
316,6.3200,-2.421997,1,weight_shift,0.115421,-0.003860,-0.003428,-0.000632,-0.007076
317,6.3400,-2.170753,1,weight_shift,0.115409,-0.003902,-0.002574,-0.000548,-0.003730
318,6.3600,-1.919510,1,weight_shift,0.115407,-0.003861,-0.001809,-0.000087,-0.001974
319,6.3800,-1.668266,1,weight_shift,0.115402,-0.003805,-0.000976,-0.000233,0.001246
320,6.4000,-1.417022,1,weight_shift,0.115398,-0.003707,-0.000350,-0.000199,0.002954
321,6.4200,-1.165779,1,weight_shift,0.115398,-0.003630,-0.000051,0.000041,-0.000122
322,6.4400,-0.914535,1,weight_shift,0.115396,-0.003624,0.000095,-0.000166,0.000235
323,6.4600,-0.663292,1,weight_shift,0.115393,-0.003608,0.000006,-0.000180,0.001510
324,6.4800,-0.412048,1,weight_shift,0.115394,-0.003568,-0.000303,0.000226,0.000998
325,6.5000,-0.160804,1,weight_shift,0.115397,-0.003606,-0.000689,0.000036,-0.000731
326,6.5200,0.090439,1,weight_shift,0.115397,-0.003661,-0.001288,-0.000016,-0.000482
327,6.5400,0.341683,1,weight_shift,0.115400,-0.003677,-0.002076,0.000328,0.002796
328,6.5600,0.592927,1,weight_shift,0.115405,-0.003713,-0.002796,0.000186,0.000417
329,6.5800,0.844170,1,weight_shift,0.115411,-0.003718,-0.003560,0.000579,0.006460
330,6.6000,1.095414,1,weight_shift,0.115420,-0.003688,-0.004120,0.000370,0.002496
331,6.6200,1.346658,1,weight_shift,0.115426,-0.003658,-0.004522,0.000286,0.003508
332,6.6400,1.597901,1,weight_shift,0.115438,-0.003589,-0.004908,0.000384,0.002927
333,6.6600,1.849145,1,weight_shift,0.115442,-0.003593,-0.005151,0.000055,-0.000584
334,6.6800,2.100388,1,weight_shift,0.115447,-0.003613,-0.005319,0.000133,-0.002913
335,6.7000,2.351632,1,weight_shift,0.115447,-0.003688,-0.005424,-0.000055,-0.003063
336,6.7200,2.602876,1,weight_shift,0.115448,-0.003717,-0.005577,0.000144,-0.000823
337,6.7400,2.854119,1,weight_shift,0.115447,-0.003781,-0.005535,-0.000221,-0.003814
338,6.7600,3.105363,1,weight_shift,0.115447,-0.003780,-0.005310,0.000516,0.003680
339,6.7800,-2.926579,1,weight_shift,0.115454,-0.003652,-0.004869,-0.000478,-0.003011
340,6.8000,-2.675335,1,weight_shift,0.115434,-0.003750,-0.004176,-0.001135,-0.008338
341,6.8200,-2.424091,1,weight_shift,0.115420,-0.003830,-0.003480,-0.000464,-0.007582
342,6.8400,-2.172848,1,weight_shift,0.115409,-0.003899,-0.002667,-0.000590,-0.004882
343,6.8600,-1.921604,1,weight_shift,0.115402,-0.003858,-0.001908,-0.000021,0.000547
344,6.8800,-1.670361,1,weight_shift,0.115400,-0.003791,-0.001088,-0.000141,0.001326
345,6.9000,-1.419117,1,weight_shift,0.115396,-0.003687,-0.000402,-0.000211,0.002985
346,6.9200,-1.167873,1,weight_shift,0.115394,-0.003589,-0.000094,0.000122,0.002625
347,6.9400,-0.916630,1,weight_shift,0.115395,-0.003585,0.000068,-0.000062,-0.000744
348,6.9600,-0.665386,1,weight_shift,0.115392,-0.003586,0.000037,-0.000160,0.000590
349,6.9800,-0.414142,1,weight_shift,0.115391,-0.003565,-0.000293,0.000101,0.006140
350,7.0000,-0.162899,1,weight_shift,0.115395,-0.003578,-0.000656,0.000132,-0.000707
351,7.0200,0.088345,1,weight_shift,0.115396,-0.003636,-0.001178,0.000038,-0.000917
352,7.0400,0.339589,1,weight_shift,0.115398,-0.003669,-0.001929,0.000315,0.005638
353,7.0600,0.590832,1,weight_shift,0.115404,-0.003693,-0.002650,0.000219,0.000472
354,7.0800,0.842076,1,weight_shift,0.115408,-0.003723,-0.003361,0.000171,0.001834
355,7.1000,1.093319,1,weight_shift,0.115418,-0.003674,-0.004077,0.000510,0.004994
356,7.1200,1.344563,1,weight_shift,0.115426,-0.003624,-0.004588,0.000331,0.003888
357,7.1400,1.595807,1,weight_shift,0.115436,-0.003558,-0.005032,0.000608,0.004980
358,7.1600,1.847050,1,weight_shift,0.115442,-0.003551,-0.005282,0.000131,-0.001066
359,7.1800,2.098294,1,weight_shift,0.115444,-0.003588,-0.005453,0.000376,0.001387
360,7.2000,2.349538,1,weight_shift,0.115447,-0.003653,-0.005555,0.000047,-0.003894
361,7.2200,2.600781,1,weight_shift,0.115446,-0.003727,-0.005642,-0.000126,-0.002837
362,7.2400,2.852025,1,weight_shift,0.115447,-0.003769,-0.005627,-0.000075,-0.004435
363,7.2600,3.103269,1,weight_shift,0.115454,-0.003741,-0.005331,0.000615,0.004228
364,7.2800,-2.928673,1,weight_shift,0.115454,-0.003640,-0.004892,-0.000411,0.002608
365,7.3000,-2.677429,1,weight_shift,0.115437,-0.003744,-0.004205,-0.001063,-0.009913
366,7.3200,-2.426186,1,weight_shift,0.115418,-0.003845,-0.003388,-0.000528,-0.003625
367,7.3400,-2.174942,1,weight_shift,0.115409,-0.003907,-0.002506,-0.000481,-0.005772
368,7.3600,-1.923699,1,weight_shift,0.115399,-0.003902,-0.001605,-0.000384,-0.001368
369,7.3800,-1.672455,1,weight_shift,0.115399,-0.003811,-0.000838,0.000041,0.000268
370,7.4000,-1.421211,1,weight_shift,0.115397,-0.003734,-0.000122,-0.000192,0.001858
371,7.4200,-1.169968,1,weight_shift,0.115393,-0.003659,0.000245,-0.000181,0.002367
372,7.4400,-0.918724,1,weight_shift,0.115393,-0.003597,0.000309,0.000126,0.000329
373,7.4600,-0.667480,1,weight_shift,0.115393,-0.003612,0.000289,-0.000102,-0.000375
374,7.4800,-0.416237,1,weight_shift,0.115390,-0.003621,0.000022,-0.000131,0.000944
375,7.5000,-0.164993,1,weight_shift,0.115392,-0.003601,-0.000556,0.000268,0.003374
376,7.5200,0.086251,1,weight_shift,0.115396,-0.003641,-0.001141,0.000158,-0.000755
377,7.5400,0.337494,1,weight_shift,0.115398,-0.003707,-0.001848,0.000048,-0.000230
378,7.5600,0.588738,1,weight_shift,0.115405,-0.003709,-0.002705,0.000372,0.002491
379,7.5800,0.839981,1,weight_shift,0.115411,-0.003725,-0.003430,0.000246,0.001888
380,7.6000,1.091225,1,weight_shift,0.115420,-0.003685,-0.004112,0.000598,0.005685
381,7.6200,1.342469,1,weight_shift,0.115429,-0.003636,-0.004590,0.000373,0.003478
382,7.6400,1.593712,1,weight_shift,0.115437,-0.003585,-0.005000,0.000741,0.006416
383,7.6600,1.844956,1,weight_shift,0.115445,-0.003572,-0.005248,0.000171,-0.001046
384,7.6800,2.096200,1,weight_shift,0.115448,-0.003610,-0.005391,0.000368,0.001289
385,7.7000,2.347443,1,weight_shift,0.115451,-0.003678,-0.005475,0.000049,-0.004122
386,7.7200,2.598687,1,weight_shift,0.115449,-0.003755,-0.005548,-0.000133,-0.002976
387,7.7400,2.849931,1,weight_shift,0.115450,-0.003781,-0.005601,0.000076,-0.002973
388,7.7600,3.101174,1,weight_shift,0.115454,-0.003793,-0.005370,0.000580,0.002457
389,7.7800,-2.930767,1,weight_shift,0.115459,-0.003697,-0.004911,-0.000430,-0.000351
390,7.8000,-2.679524,1,weight_shift,0.115444,-0.003751,-0.004306,-0.000997,-0.009507
391,7.8200,-2.428280,1,weight_shift,0.115422,-0.003880,-0.003469,-0.001045,-0.008529
392,7.8400,-2.177037,1,weight_shift,0.115412,-0.003929,-0.002637,-0.000462,-0.006224
393,7.8600,-1.925793,1,weight_shift,0.115401,-0.003936,-0.001728,-0.000477,-0.001883
394,7.8800,-1.674549,1,weight_shift,0.115397,-0.003840,-0.000982,0.000045,0.002619
395,7.9000,-1.423306,1,weight_shift,0.115396,-0.003766,-0.000276,-0.000134,0.001206
396,7.9200,-1.172062,1,weight_shift,0.115392,-0.003697,0.000149,-0.000190,0.001970
397,7.9400,-0.920818,1,weight_shift,0.115390,-0.003630,0.000231,0.000109,0.002115
398,7.9600,-0.669575,1,weight_shift,0.115391,-0.003639,0.000248,-0.000061,-0.000662
399,7.9800,-0.418331,1,weight_shift,0.115389,-0.003652,0.000032,-0.000124,0.000614
400,8.0000,-0.167087,1,weight_shift,0.115389,-0.003645,-0.000527,0.000202,0.006846
401,8.0200,0.084156,1,weight_shift,0.115394,-0.003665,-0.001102,0.000200,-0.000424
402,8.0400,0.335400,1,weight_shift,0.115397,-0.003727,-0.001756,0.000089,-0.000255
403,8.0600,0.586643,1,weight_shift,0.115402,-0.003731,-0.002600,0.000435,0.004105
404,8.0800,0.837887,1,weight_shift,0.115410,-0.003733,-0.003309,0.000288,0.002146
405,8.1000,1.089131,1,weight_shift,0.115417,-0.003700,-0.003968,0.000713,0.007636
406,8.1200,1.340374,1,weight_shift,0.115428,-0.003637,-0.004445,0.000417,0.003784
407,8.1400,1.591618,1,weight_shift,0.115434,-0.003599,-0.004813,0.000222,0.003147
408,8.1600,1.842862,1,weight_shift,0.115443,-0.003562,-0.005137,0.000234,0.000157
409,8.1800,2.094105,1,weight_shift,0.115444,-0.003612,-0.005304,-0.000002,-0.002325
410,8.2000,2.345349,1,weight_shift,0.115447,-0.003650,-0.005477,0.000144,-0.002901
411,8.2200,2.596593,1,weight_shift,0.115447,-0.003738,-0.005564,-0.000098,-0.004041
412,8.2400,2.847836,1,weight_shift,0.115445,-0.003787,-0.005625,0.000096,0.001247
413,8.2600,3.099080,1,weight_shift,0.115460,-0.003686,-0.005355,0.000693,0.005045
414,8.2800,-2.932862,1,weight_shift,0.115446,-0.003714,-0.004820,-0.001036,-0.006416
415,8.3000,-2.681618,1,weight_shift,0.115432,-0.003802,-0.004239,-0.000552,-0.008535
416,8.3200,-2.430375,1,weight_shift,0.115418,-0.003909,-0.003470,-0.000739,-0.007175
417,8.3400,-2.179131,1,weight_shift,0.115409,-0.003921,-0.002740,-0.000153,-0.002208
418,8.3600,-1.927887,1,weight_shift,0.115404,-0.003906,-0.001906,-0.000309,-0.001369
419,8.3800,-1.676644,1,weight_shift,0.115398,-0.003823,-0.001104,-0.000225,0.002518
420,8.4000,-1.425400,1,weight_shift,0.115397,-0.003704,-0.000551,0.000115,0.001367
421,8.4200,-1.174156,1,weight_shift,0.115396,-0.003670,-0.000156,-0.000134,0.000371
422,8.4400,-0.922913,1,weight_shift,0.115393,-0.003639,-0.000041,-0.000197,0.001467
423,8.4600,-0.671669,1,weight_shift,0.115392,-0.003587,-0.000155,0.000128,0.002519
424,8.4800,-0.420426,1,weight_shift,0.115393,-0.003603,-0.000287,-0.000018,-0.000585
425,8.5000,-0.169182,1,weight_shift,0.115392,-0.003629,-0.000662,-0.000050,0.000417
426,8.5200,0.082062,1,weight_shift,0.115393,-0.003640,-0.001343,0.000269,0.006422
427,8.5400,0.333305,1,weight_shift,0.115399,-0.003667,-0.001988,0.000189,-0.000281
428,8.5600,0.584549,1,weight_shift,0.115401,-0.003721,-0.002691,0.000110,0.000618
429,8.5800,0.835793,1,weight_shift,0.115410,-0.003700,-0.003469,0.000441,0.003657
430,8.6000,1.087036,1,weight_shift,0.115417,-0.003681,-0.004056,0.000300,0.002995
431,8.6200,1.338280,1,weight_shift,0.115427,-0.003619,-0.004565,0.000641,0.005906
432,8.6400,1.589524,1,weight_shift,0.115435,-0.003572,-0.004915,0.000289,0.002316
433,8.6600,1.840767,1,weight_shift,0.115440,-0.003559,-0.005193,0.000536,0.003657
434,8.6800,2.092011,1,weight_shift,0.115445,-0.003596,-0.005327,0.000097,-0.003014
435,8.7000,2.343254,1,weight_shift,0.115445,-0.003667,-0.005436,-0.000052,-0.002746
436,8.7200,2.594498,1,weight_shift,0.115448,-0.003716,-0.005536,0.000042,-0.004134
437,8.7400,2.845742,1,weight_shift,0.115445,-0.003798,-0.005498,-0.000275,-0.004050
438,8.7600,3.096985,1,weight_shift,0.115454,-0.003702,-0.005323,0.000997,0.008747
439,8.7800,-2.934956,1,weight_shift,0.115447,-0.003721,-0.004854,-0.000826,-0.006121
440,8.8000,-2.683713,1,weight_shift,0.115429,-0.003799,-0.004232,-0.000527,-0.003154
441,8.8200,-2.432469,1,weight_shift,0.115418,-0.003883,-0.003459,-0.000614,-0.007201
442,8.8400,-2.181225,1,weight_shift,0.115408,-0.003904,-0.002664,-0.000189,0.000879
443,8.8600,-1.929982,1,weight_shift,0.115405,-0.003886,-0.001810,-0.000220,-0.002136
444,8.8800,-1.678738,1,weight_shift,0.115400,-0.003817,-0.000955,-0.000197,0.001579
445,8.9000,-1.427494,1,weight_shift,0.115398,-0.003698,-0.000383,0.000107,0.003018
446,8.9200,-1.176251,1,weight_shift,0.115398,-0.003664,0.000032,-0.000080,-0.000194
447,8.9400,-0.925007,1,weight_shift,0.115395,-0.003641,0.000187,-0.000189,0.001038
448,8.9600,-0.673764,1,weight_shift,0.115392,-0.003596,0.000064,0.000027,0.006273
449,8.9800,-0.422520,1,weight_shift,0.115394,-0.003594,-0.000082,0.000027,-0.000452
450,9.0000,-0.171276,1,weight_shift,0.115394,-0.003623,-0.000436,-0.000036,0.000139
451,9.0200,0.079967,1,weight_shift,0.115395,-0.003641,-0.001115,0.000241,0.006249
452,9.0400,0.331211,1,weight_shift,0.115400,-0.003676,-0.001774,0.000184,-0.000712
453,9.0600,0.582455,1,weight_shift,0.115403,-0.003741,-0.002499,0.000098,0.000241
454,9.0800,0.833698,1,weight_shift,0.115409,-0.003733,-0.003336,0.000490,0.004880
455,9.1000,1.084942,1,weight_shift,0.115417,-0.003709,-0.003954,0.000317,0.003085
456,9.1200,1.336186,1,weight_shift,0.115427,-0.003649,-0.004473,0.000648,0.005853
457,9.1400,1.587429,1,weight_shift,0.115436,-0.003605,-0.004835,0.000302,0.002192
458,9.1600,1.838673,1,weight_shift,0.115441,-0.003596,-0.005126,0.000538,0.003626
459,9.1800,2.089916,1,weight_shift,0.115446,-0.003635,-0.005272,0.000102,-0.003033
460,9.2000,2.341160,1,weight_shift,0.115446,-0.003706,-0.005394,-0.000046,-0.002757
461,9.2200,2.592404,1,weight_shift,0.115449,-0.003756,-0.005509,0.000047,-0.004043
462,9.2400,2.843647,1,weight_shift,0.115446,-0.003836,-0.005487,-0.000276,-0.003885
463,9.2600,3.094891,1,weight_shift,0.115455,-0.003736,-0.005324,0.001000,0.009103
464,9.2800,-2.937051,1,weight_shift,0.115448,-0.003750,-0.004865,-0.000830,-0.005860
465,9.3000,-2.685807,1,weight_shift,0.115430,-0.003823,-0.004248,-0.000531,-0.002998
466,9.3200,-2.434563,1,weight_shift,0.115419,-0.003904,-0.003477,-0.000621,-0.007077
467,9.3400,-2.183320,1,weight_shift,0.115408,-0.003922,-0.002684,-0.000194,0.000964
468,9.3600,-1.932076,1,weight_shift,0.115405,-0.003901,-0.001830,-0.000227,-0.002077
469,9.3800,-1.680832,1,weight_shift,0.115400,-0.003831,-0.000973,-0.000203,0.001620
470,9.4000,-1.429589,1,weight_shift,0.115398,-0.003710,-0.000398,0.000105,0.003067
471,9.4200,-1.178345,1,weight_shift,0.115398,-0.003674,0.000023,-0.000082,-0.000141
472,9.4400,-0.927102,1,weight_shift,0.115395,-0.003650,0.000182,-0.000191,0.001090
473,9.4600,-0.675858,1,weight_shift,0.115392,-0.003603,0.000064,0.000026,0.006352
474,9.4800,-0.424614,1,weight_shift,0.115394,-0.003600,-0.000079,0.000025,-0.000407
475,9.5000,-0.173371,1,weight_shift,0.115394,-0.003629,-0.000430,-0.000039,0.000191
476,9.5200,0.077873,1,weight_shift,0.115395,-0.003646,-0.001106,0.000240,0.006289
477,9.5400,0.329117,1,weight_shift,0.115400,-0.003681,-0.001762,0.000182,-0.000711
478,9.5600,0.580360,1,weight_shift,0.115403,-0.003746,-0.002486,0.000096,0.000236
479,9.5800,0.831604,1,weight_shift,0.115409,-0.003739,-0.003321,0.000488,0.004880
480,9.6000,1.082847,1,weight_shift,0.115417,-0.003716,-0.003938,0.000316,0.003071
481,9.6200,1.334091,1,weight_shift,0.115427,-0.003657,-0.004458,0.000647,0.005856
482,9.6400,1.585335,1,weight_shift,0.115436,-0.003613,-0.004820,0.000303,0.002214
483,9.6600,1.836578,1,weight_shift,0.115441,-0.003604,-0.005112,0.000540,0.003684
484,9.6800,2.087822,1,weight_shift,0.115446,-0.003641,-0.005258,0.000104,-0.003013
485,9.7000,2.339066,1,weight_shift,0.115446,-0.003713,-0.005380,-0.000044,-0.002753
486,9.7200,2.590309,1,weight_shift,0.115449,-0.003762,-0.005496,0.000049,-0.004029
487,9.7400,2.841553,1,weight_shift,0.115446,-0.003842,-0.005477,-0.000275,-0.003863
488,9.7600,3.092797,1,weight_shift,0.115455,-0.003741,-0.005316,0.001002,0.009205
489,9.7800,-2.939145,1,weight_shift,0.115448,-0.003753,-0.004859,-0.000829,-0.005820
490,9.8000,-2.687901,1,weight_shift,0.115430,-0.003826,-0.004245,-0.000531,-0.002995
491,9.8200,-2.436658,1,weight_shift,0.115419,-0.003907,-0.003476,-0.000622,-0.007109
492,9.8400,-2.185414,1,weight_shift,0.115408,-0.003925,-0.002684,-0.000195,0.000931
493,9.8600,-1.934171,1,weight_shift,0.115405,-0.003905,-0.001831,-0.000229,-0.002132
494,9.8800,-1.682927,1,weight_shift,0.115400,-0.003835,-0.000975,-0.000205,0.001571
495,9.9000,-1.431683,1,weight_shift,0.115398,-0.003714,-0.000399,0.000106,0.003048
496,9.9200,-1.180440,1,weight_shift,0.115398,-0.003677,0.000024,-0.000082,-0.000144
497,9.9400,-0.929196,1,weight_shift,0.115395,-0.003652,0.000184,-0.000191,0.001100
498,9.9600,-0.677952,1,weight_shift,0.115392,-0.003605,0.000068,0.000026,0.006393
499,9.9800,-0.426709,1,weight_shift,0.115394,-0.003602,-0.000073,0.000025,-0.000385
500,10.0000,-0.175465,1,weight_shift,0.115394,-0.003630,-0.000423,-0.000040,0.000229
501,10.0200,0.075779,1,weight_shift,0.115395,-0.003647,-0.001099,0.000239,0.006337
502,10.0400,0.327022,1,weight_shift,0.115400,-0.003682,-0.001754,0.000182,-0.000690
503,10.0600,0.578266,1,weight_shift,0.115403,-0.003748,-0.002477,0.000095,0.000254
504,10.0800,0.829509,1,weight_shift,0.115409,-0.003741,-0.003312,0.000487,0.004899
505,10.1000,1.080753,1,weight_shift,0.115417,-0.003719,-0.003930,0.000315,0.003075
506,10.1200,1.331997,1,weight_shift,0.115427,-0.003659,-0.004451,0.000647,0.005869
507,10.1400,1.583240,1,weight_shift,0.115436,-0.003616,-0.004814,0.000304,0.002238
508,10.1600,1.834484,1,weight_shift,0.115441,-0.003606,-0.005106,0.000542,0.003732
509,10.1800,2.085728,1,weight_shift,0.115446,-0.003643,-0.005252,0.000105,-0.002996
510,10.2000,2.336971,1,weight_shift,0.115446,-0.003714,-0.005373,-0.000043,-0.002749
511,10.2200,2.588215,1,weight_shift,0.115449,-0.003764,-0.005490,0.000050,-0.004018
512,10.2400,2.839459,1,weight_shift,0.115446,-0.003844,-0.005473,-0.000273,-0.003850
513,10.2600,3.090702,1,weight_shift,0.115455,-0.003742,-0.005314,0.001003,0.009256
514,10.2800,-2.941239,1,weight_shift,0.115448,-0.003753,-0.004859,-0.000828,-0.005811
515,10.3000,-2.689996,1,weight_shift,0.115430,-0.003826,-0.004245,-0.000531,-0.003008
516,10.3200,-2.438752,1,weight_shift,0.115419,-0.003907,-0.003478,-0.000622,-0.007154
517,10.3400,-2.187509,1,weight_shift,0.115409,-0.003925,-0.002687,-0.000196,0.000888
518,10.3600,-1.936265,1,weight_shift,0.115405,-0.003905,-0.001834,-0.000230,-0.002196
519,10.3800,-1.685021,1,weight_shift,0.115400,-0.003836,-0.000978,-0.000206,0.001512
520,10.4000,-1.433778,1,weight_shift,0.115398,-0.003715,-0.000401,0.000106,0.003025
521,10.4200,-1.182534,1,weight_shift,0.115398,-0.003678,0.000024,-0.000082,-0.000152
522,10.4400,-0.931290,1,weight_shift,0.115395,-0.003653,0.000186,-0.000191,0.001102
523,10.4600,-0.680047,1,weight_shift,0.115392,-0.003606,0.000072,0.000025,0.006419
524,10.4800,-0.428803,1,weight_shift,0.115394,-0.003602,-0.000067,0.000024,-0.000368
525,10.5000,-0.177559,1,weight_shift,0.115394,-0.003629,-0.000416,-0.000040,0.000264
526,10.5200,0.073684,1,weight_shift,0.115395,-0.003646,-0.001091,0.000239,0.006385
527,10.5400,0.324928,1,weight_shift,0.115400,-0.003681,-0.001746,0.000181,-0.000668
528,10.5600,0.576171,1,weight_shift,0.115403,-0.003747,-0.002468,0.000095,0.000275
529,10.5800,0.827415,1,weight_shift,0.115409,-0.003741,-0.003304,0.000486,0.004922
530,10.6000,1.078659,1,weight_shift,0.115417,-0.003719,-0.003923,0.000314,0.003082
531,10.6200,1.329902,1,weight_shift,0.115427,-0.003660,-0.004445,0.000646,0.005885
532,10.6400,1.581146,1,weight_shift,0.115436,-0.003616,-0.004808,0.000306,0.002265
533,10.6600,1.832390,1,weight_shift,0.115441,-0.003606,-0.005101,0.000544,0.003780
534,10.6800,2.083633,1,weight_shift,0.115446,-0.003643,-0.005248,0.000106,-0.002979
535,10.7000,2.334877,1,weight_shift,0.115446,-0.003714,-0.005368,-0.000042,-0.002743
536,10.7200,2.586121,1,weight_shift,0.115449,-0.003763,-0.005486,0.000052,-0.004007
537,10.7400,2.837364,1,weight_shift,0.115446,-0.003843,-0.005470,-0.000272,-0.003840
538,10.7600,3.088608,1,weight_shift,0.115456,-0.003741,-0.005313,0.001004,0.009281
539,10.7800,-2.943334,1,weight_shift,0.115448,-0.003752,-0.004860,-0.000827,-0.005815
540,10.8000,-2.692090,1,weight_shift,0.115431,-0.003825,-0.004248,-0.000531,-0.003027
541,10.8200,-2.440847,1,weight_shift,0.115419,-0.003905,-0.003482,-0.000623,-0.007202
542,10.8400,-2.189603,1,weight_shift,0.115409,-0.003924,-0.002691,-0.000197,0.000841
543,10.8600,-1.938359,1,weight_shift,0.115405,-0.003905,-0.001839,-0.000231,-0.002263
544,10.8800,-1.687116,1,weight_shift,0.115400,-0.003836,-0.000981,-0.000207,0.001451
545,10.9000,-1.435872,1,weight_shift,0.115398,-0.003715,-0.000403,0.000106,0.003000
546,10.9200,-1.184628,1,weight_shift,0.115398,-0.003678,0.000024,-0.000082,-0.000163
547,10.9400,-0.933385,1,weight_shift,0.115395,-0.003652,0.000188,-0.000191,0.001102
548,10.9600,-0.682141,1,weight_shift,0.115392,-0.003605,0.000076,0.000025,0.006439
549,10.9800,-0.430897,1,weight_shift,0.115394,-0.003601,-0.000062,0.000024,-0.000355
550,11.0000,-0.179654,1,weight_shift,0.115394,-0.003628,-0.000409,-0.000041,0.000297
551,11.0200,0.071590,1,weight_shift,0.115395,-0.003645,-0.001084,0.000238,0.006433
552,11.0400,0.322833,1,weight_shift,0.115400,-0.003680,-0.001738,0.000181,-0.000646
553,11.0600,0.574077,1,weight_shift,0.115403,-0.003746,-0.002460,0.000094,0.000296
554,11.0800,0.825321,1,weight_shift,0.115409,-0.003740,-0.003296,0.000485,0.004945
555,11.1000,1.076564,1,weight_shift,0.115417,-0.003718,-0.003916,0.000314,0.003091
556,11.1200,1.327808,1,weight_shift,0.115427,-0.003659,-0.004439,0.000645,0.005903
557,11.1400,1.579052,1,weight_shift,0.115436,-0.003616,-0.004803,0.000307,0.002293
558,11.1600,1.830295,1,weight_shift,0.115441,-0.003605,-0.005097,0.000546,0.003827
559,11.1800,2.081539,1,weight_shift,0.115446,-0.003641,-0.005244,0.000107,-0.002961
560,11.2000,2.332782,1,weight_shift,0.115446,-0.003713,-0.005365,-0.000042,-0.002735
561,11.2200,2.584026,1,weight_shift,0.115449,-0.003762,-0.005483,0.000053,-0.003995
562,11.2400,2.835270,1,weight_shift,0.115446,-0.003842,-0.005469,-0.000270,-0.003831
563,11.2600,3.086513,1,weight_shift,0.115456,-0.003739,-0.005314,0.001004,0.009293
564,11.2800,-2.945428,1,weight_shift,0.115449,-0.003750,-0.004862,-0.000826,-0.005827
565,11.3000,-2.694185,1,weight_shift,0.115431,-0.003823,-0.004251,-0.000531,-0.003048
566,11.3200,-2.442941,1,weight_shift,0.115420,-0.003904,-0.003486,-0.000623,-0.007253
567,11.3400,-2.191697,1,weight_shift,0.115409,-0.003923,-0.002696,-0.000197,0.000793
568,11.3600,-1.940454,1,weight_shift,0.115406,-0.003904,-0.001844,-0.000232,-0.002331
569,11.3800,-1.689210,1,weight_shift,0.115400,-0.003835,-0.000986,-0.000209,0.001389
570,11.4000,-1.437966,1,weight_shift,0.115398,-0.003714,-0.000406,0.000107,0.002975
